season,sport_id,team_id,player_id,player_jersey_number,player_full_name,player_positions,pitching_GP,pitching_GS,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK
2025,MBA,596418,8885533,30.0,Ethan Royal,CF/LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,8885533,30.0,Ethan Royal,CF/RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,8885533,30.0,Ethan Royal,LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,8885533,30.0,Ethan Royal,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,8885533,30.0,Ethan Royal,PH/LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,8885533,30.0,Ethan Royal,PR,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,8885533,30.0,Ethan Royal,PR/RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,8890983,36.0,Aaron Perez,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,8894868,23.0,Hunter Katschke,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,8894868,23.0,Hunter Katschke,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,8894868,23.0,Hunter Katschke,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,8897441,15.0,Cade Montgomery,P,3,3,16.332,17,6,3,4,11,67,2,0,0,0,2,1,0,0,0,0,0,4,0,0
2025,MBA,596418,8901049,28.0,Jonah Marshall,P,3,2,5.333,7,7,6,8,8,34,1,1,0,2,0,3,0,0,0,1,0,3,0,0
2025,MBA,596418,9217652,12.0,Aden Dance,CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217652,12.0,Aden Dance,PH/LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217652,12.0,Aden Dance,PR,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217652,12.0,Aden Dance,PR/CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217652,12.0,Aden Dance,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217653,2.0,Eliot Jones,PH/CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217653,2.0,Eliot Jones,PH/LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217653,2.0,Eliot Jones,PR,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217653,2.0,Eliot Jones,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217654,5.0,Dakota Gray,P,3,0,1.333,2,6,6,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217656,6.0,Brock Roundy,P,3,1,7.0,8,8,8,6,6,38,1,0,0,2,0,2,0,0,0,1,1,1,0,0
2025,MBA,596418,9217657,7.0,Dax Newman,P,3,0,7.002000000000001,6,5,5,4,11,33,0,1,0,2,1,2,0,3,0,0,0,5,0,0
2025,MBA,596418,9217659,8.0,Kace Naone,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217659,8.0,Kace Naone,1B/3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217659,8.0,Kace Naone,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217659,8.0,Kace Naone,DH/1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217659,8.0,Kace Naone,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217659,8.0,Kace Naone,PH/1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217659,8.0,Kace Naone,PH/3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217660,1.0,Will Dart,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217660,1.0,Will Dart,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217660,1.0,Will Dart,PH/SS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217660,1.0,Will Dart,SS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217662,17.0,Gavin Long,CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217662,17.0,Gavin Long,LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217666,18.0,Andrew Pyle,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217666,18.0,Andrew Pyle,PH/C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217668,21.0,Ty Johnsen,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217668,21.0,Ty Johnsen,PH/DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217669,22.0,Ryan Kroepel,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217669,22.0,Ryan Kroepel,3B/P,5,5,5.667,4,2,2,2,4,24,2,0,0,0,1,2,1,9,5,1,1,2,0,0
2025,MBA,596418,9217671,24.0,Gavin Glasgow,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217673,29.0,Ethan Gardner,P,4,0,4.333,4,4,3,5,6,26,2,0,0,0,0,3,0,0,0,2,0,0,0,1
2025,MBA,596418,9217673,29.0,Ethan Gardner,PR,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217675,33.0,Dylan Hawkes,P,2,2,1.667,3,7,7,9,2,17,2,0,0,0,1,1,0,0,0,0,0,1,0,0
2025,MBA,596418,9217679,34.0,Max Miller,P,3,0,2.0,2,2,2,4,2,13,0,0,0,1,0,2,0,0,0,0,0,1,0,0
2025,MBA,596418,9217685,38.0,Talan Kelly,P,4,0,5.666,6,3,1,5,2,27,2,0,0,0,0,1,0,8,4,0,1,2,0,0
2025,MBA,596418,9217688,40.0,Finnegan Stewart,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217688,40.0,Finnegan Stewart,LF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217688,40.0,Finnegan Stewart,PH/DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217688,40.0,Finnegan Stewart,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217689,16.0,Cooper Smith,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217691,31.0,Tyler Ray,P,4,0,13.665,11,7,5,5,14,58,1,0,0,1,1,3,0,9,2,1,0,4,0,0
2025,MBA,596418,9217693,44.0,Jackson Bell,P,4,0,3.667,2,4,4,3,4,19,0,0,0,0,0,2,0,0,0,1,1,1,0,0
2025,MBA,596418,9217695,45.0,Ryan Martinez,P,3,3,19.332,19,8,7,2,17,81,4,1,0,2,0,1,0,0,0,1,0,4,0,0
2025,MBA,596418,9217700,48.0,Grady Daniels,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217700,48.0,Grady Daniels,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596418,9217700,48.0,Grady Daniels,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8876474,5.0,Charlie Schebler,2B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8880499,1.0,Austin Lafferty,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8880499,1.0,Austin Lafferty,PH/RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8880499,1.0,Austin Lafferty,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8880687,17.0,Jack Kelley,P,3,3,12.0,15,13,11,6,13,60,5,1,0,1,1,2,0,0,0,0,0,1,0,0
2025,MBA,596419,8880934,3.0,Evan Bottone,CF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8881016,16.0,Ian Pennington,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8881016,16.0,Ian Pennington,PH/RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8881016,16.0,Ian Pennington,RF,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8881932,33.0,Andrew Horvath,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8881932,33.0,Andrew Horvath,1B/C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8881932,33.0,Andrew Horvath,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8881932,33.0,Andrew Horvath,C/1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8882151,0.0,Parker Munday,P,4,0,5.335,5,5,5,6,3,28,3,0,0,0,0,2,0,0,0,0,0,0,0,0
2025,MBA,596419,8882231,11.0,Jared Schaeffer,P,3,3,12.0,13,10,9,7,13,58,4,1,0,1,3,3,0,0,0,2,1,2,0,0
2025,MBA,596419,8882781,22.0,Jacob Beall,2B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8882781,22.0,Jacob Beall,P,4,0,3.333,7,4,4,2,3,22,1,0,0,0,0,4,0,2,2,1,0,2,0,0
2025,MBA,596419,8886746,19.0,Elijah Griffith,P,4,1,8.332,12,8,6,5,7,45,1,0,0,2,1,2,0,3,3,1,0,3,0,1
2025,MBA,596419,8891917,18.0,Josiah Ross,P,7,0,4.9990000000000006,4,8,6,3,7,24,0,1,0,1,0,2,0,7,6,0,1,3,0,0
2025,MBA,596419,8894144,38.0,Dawson Tourney,P,3,0,7.0,7,6,5,3,12,32,2,1,0,0,1,0,0,0,0,0,0,3,0,0
2025,MBA,596419,8894746,15.0,John Allen,P,4,0,4.0,2,3,3,2,6,17,2,0,0,0,1,3,0,6,3,0,1,3,0,1
2025,MBA,596419,8898102,20.0,Sean Perkins,P,4,0,5.999,10,6,6,2,7,32,2,0,0,4,0,2,0,5,3,0,0,4,0,0
2025,MBA,596419,8899481,36.0,Nicky Sackett,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8899481,36.0,Nicky Sackett,3B/SS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8899481,36.0,Nicky Sackett,PH/3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,8899481,36.0,Nicky Sackett,SS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095049,2.0,Kyle McConachie,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095049,2.0,Kyle McConachie,3B/2B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095049,2.0,Kyle McConachie,PH/3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095049,2.0,Kyle McConachie,SS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095057,4.0,Bradyn Shaw,P,2,0,0.333,0,1,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2025,MBA,596419,9095066,6.0,Landon Vandegrift,P,3,3,3.0,10,12,12,2,3,24,4,0,0,0,0,3,0,0,0,0,0,0,0,0
2025,MBA,596419,9095066,6.0,Landon Vandergrift,P,1,1,4.0,7,2,2,1,3,21,3,0,0,0,2,1,0,0,0,0,0,0,0,0
2025,MBA,596419,9095075,7.0,Derek Occhipinti,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095075,7.0,Derek Ochhipinti,3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095075,7.0,Derek Ochhipinti,PH/3B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095083,8.0,Nathan Currah,P,2,0,1.0,2,1,1,0,0,5,0,0,0,1,0,0,0,2,1,0,0,0,0,0
2025,MBA,596419,9095094,9.0,Jack Fenton,P,3,1,6.0,6,7,6,7,5,32,1,0,0,1,1,1,0,0,0,1,0,4,0,0
2025,MBA,596419,9095107,10.0,Sean Flowers,P,1,0,1.0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095121,13.0,Ty Pangborn,P,1,0,0.333,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095130,21.0,Jackson Frasure,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095130,21.0,Jackson Frasure,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095130,21.0,Jackson Frasure,P,4,0,5.334,6,5,4,2,4,25,2,0,0,1,0,3,1,3,1,1,0,2,0,1
2025,MBA,596419,9095130,21.0,Jackson Frasure,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095133,23.0,Max Bowman,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095133,23.0,Max Bowman,2B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095136,25.0,Taylor Bednar,P,2,0,2.0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,MBA,596419,9095139,26.0,Caden Matlon,1B,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095139,26.0,Caden Matlon,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095139,26.0,Caden Matlon,PH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095142,27.0,Blake Bowen,DH,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,MBA,596419,9095148,28.0,LA Mighton,C,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
